time,frequency,packet_delay,packet_loss,attack_label,Bus1_V,Bus1_I,Bus1_P,Bus2_V,Bus2_I,Bus2_P,Bus3_V,Bus3_I,Bus3_P,Bus4_V,Bus4_I,Bus4_P,Bus5_V,Bus5_I,Bus5_P,Bus6_V,Bus6_I,Bus6_P
10,49.96729911978784,22.236252045895753,0.018212465987980986,0,0.9952703418349054,12.877090006304307,45.58956396383714,0.9929176705881682,8.496152800520065,53.13296551285876,0.9831976069779533,10.890321148210559,46.376261387739376,1.025169986503057,8.953197549113998,45.905796394802366,1.0302886091328516,12.51202348727698,51.42421901133558,0.9962344107714952,5.770039225846198,51.81783843229545
11,49.99676457580341,25.690460474067322,0.05830564577533415,0,1.000157877625512,10.564874516798122,49.64652617283427,1.022829806590313,8.336917788732254,49.21875181213216,0.9508352226094838,11.034197755891537,51.00539894926035,0.9746149805728155,10.616288713749173,48.78562880813779,0.9797285685370329,9.656529186059712,49.06052793100365,0.9613977519137191,11.027721918704431,51.24452261998839
12,50.02955433259541,21.883003024491973,1.7127002147408823,0,0.9942097913078984,11.044493532993313,53.81356542506647,1.0007012994391982,7.625155686395758,50.22700030958542,1.0022285438022347,5.784062245298586,50.489927436645864,0.9913776049730428,13.012877278476715,51.82274927653148,1.0119667009155582,9.436142610693642,51.415305991053344,0.9967079276196891,13.517355540526584,49.62517627052155
13,50.01420760392826,37.15586784329006,0.6087117009529499,0,1.010839450715091,13.92257587114139,51.71943865475564,1.0253257255067085,9.827888767430979,51.481960913692745,0.9671420959993579,11.579713660519218,48.723635283795,1.0066496050220006,11.927794976860216,52.45923385465648,1.020298498749766,11.422833386873009,48.122660754618096,1.0136370449247116,12.335455188628051,51.006227879068405
14,50.03123005292986,35.497929517137436,1.7350422029533377,0,1.0220647868285355,11.403725902429848,50.54642580814801,0.9999307772513987,11.617035251605015,51.09447477304807,0.9410649790803106,9.728355708758887,50.7748002130019,0.9936188598168793,9.909469860998437,49.52719999498881,0.9673147621341067,7.192015453815797,48.94096847646545,0.9689960450468058,10.565806733422216,47.780797639840586
15,50.017887205270256,37.89129625159629,0.9004380899369417,0,0.9892723085747992,10.014998388594222,45.50045659695034,0.995888940958042,9.413524478026492,51.93310842696315,1.0009805137526138,11.761657005140838,51.044239768769415,1.0495081976375469,13.917063033044272,51.26850392806104,0.997309592155827,8.151606802476289,53.39194091720196,1.0332549676946872,10.155374058464357,48.0958955103418
16,50.03288087500013,23.906998589110874,0.36421250269936745,0,0.9905575081849339,8.028946273766191,48.847579201627106,0.9881419497184922,7.727453806695544,50.86357699687064,0.9929270384697422,9.71381002726791,51.61392732038635,1.0121979166238233,8.748962691287865,50.11143286752862,1.0089718980814169,11.816665664532552,50.68679635803112,1.0083389785625736,6.520693282705089,46.420353447274444
17,50.02256599936977,34.851738094610496,0.9317708566510552,0,0.9806070046122057,10.020945700317297,54.395890519844976,0.9768014236753197,8.829543272944697,51.96829943729854,0.9869120361850714,8.75965569141992,52.593258382238744,1.0190600761167476,11.331238481022885,54.13803781855358,0.9998501846760608,5.988736343814252,50.14082055033566,1.0002613036344061,13.152562169614264,53.05012643067053
18,50.01409204796981,26.148416356795785,0.8431447105346579,0,0.999129822055661,5.486318921315588,50.09307056953413,1.0248912507483674,12.713419338400739,48.093226969623906,0.985535519457092,9.98976471435992,55.16023250048851,1.0209268829652565,12.445848004438629,51.128342368771165,1.0059783578458996,9.11173920631114,51.13100370860219,1.0085843111037311,10.294042014122233,51.41752604185072
19,49.99732105808599,28.52866816946872,0.6181310968735205,0,1.0240872517898603,9.020816441776793,50.14730826667431,0.9862080720229708,6.981182083801944,48.32600548943465,1.0142941395206353,8.755532781802096,47.307125107818614,0.986552515602708,11.04802017789098,49.57265503801137,1.002105009595273,9.090827441779703,46.64701975574079,1.017918021943895,7.984303702479879,54.39121869363232
20,50.022272335397176,22.980822659964694,0.5941474058052738,0,1.00055712013804,14.465432965585752,49.09609470199869,0.9888714410030681,10.585561537772307,51.362896628070025,1.0159555840356416,9.207926071082907,47.96694804165739,0.9819695697642948,12.933379733007445,49.88638670476268,1.0180911394874672,8.628667053028803,54.699773134102074,0.9861748678944185,5.463116352741832,50.092991904530365
21,49.99680497981425,36.702318685844546,0.7035428896092668,0,1.022931295500708,12.421603574204493,53.338385038407104,1.0244561986737222,7.165718807995431,53.25161441926532,0.982485391555826,10.120062328262222,49.08338840741233,1.0189784766805483,12.543222431752234,46.84120892075934,1.003429218711318,11.234763507537807,49.66399903346541,1.0195088573492486,7.533068095100676,51.45666117642403
22,50.040506211131984,26.709892855477953,1.8801043227413723,0,1.0037753527730022,9.335646163889352,53.482390086704534,0.9975589307108116,8.268811473625494,45.76117909603026,1.0199851892702874,13.537384099725392,46.61973791891675,1.0012901227880588,12.396838325241292,50.50578447964359,0.9822056231735382,8.67493397486317,53.94629424039465,1.0233418009919446,11.71178762365997,51.02383962677164
23,50.00286988642797,30.359173648717466,1.125473356325015,0,0.9947394561467882,9.82532576809598,51.383658732236796,0.9874949619499851,9.76743426187741,50.44310529158695,1.0337357096158948,11.582870380405534,50.48028684840502,0.9973424166987499,9.633343863284345,53.9331637436051,0.9689809341060002,11.901554083115577,50.006497158800116,0.999864016807848,12.33471041299445,48.92676967116522
24,50.02765694921649,20.93405181070672,0.19018182311651644,0,0.9788437730535322,11.893408188919286,50.46929016031147,1.0270148439091946,7.917987795470493,49.31287984954775,0.9768327267692403,8.913849305986748,50.627041839904045,0.9876256986701307,9.426033303894314,51.595478279062604,0.9940784490861414,10.045756620491924,53.64803495587252,1.0147356369282803,10.044631023890727,50.14364718774893
25,50.07332255162105,22.646693180003254,1.6592367248260362,0,1.007173970298384,11.409454551498403,50.32838694422216,0.9961175849524888,7.11730058963571,51.38189448601329,1.0050017701413398,10.072721318666558,49.371522319831364,1.0124125880556465,10.958833725928807,50.993825811920864,1.0261837484737433,8.826462493117502,48.81568926532485,0.9595266114757481,9.621872974829323,52.16006871557385
26,50.01311755698115,34.42901029987327,0.7041232741591121,0,1.009751027105131,9.796815889716296,49.32956052273095,1.0251254481949144,11.811357610107828,48.36357802427213,0.9910383478187209,11.806594152462631,47.96993506589922,1.0222209503172952,8.584090336090997,52.96446589766134,1.0131642641032172,12.277917148894598,48.558098690837745,0.9673735338871896,12.587110837345344,47.61431547122033
27,50.00037392163922,24.766032648733592,0.5088014868091915,0,1.0122106430941453,11.062222813531022,45.187816810359166,0.9804651845968934,11.917770804087137,51.959518507349195,1.0120410174179364,4.954521802011297,50.22091366112018,1.0412124389677744,12.241782855900455,51.003834570535865,1.013179909147872,11.197795308344254,49.01169337928985,1.0079960593833013,7.894845038701282,50.876232771717476
28,50.012375058908184,28.87510323305547,0.9819780307989643,0,1.0107544235733277,9.64796617753541,47.166056293818926,1.0141616505751203,10.970409788060234,54.1287836411358,0.9839194006326638,12.319111760428763,51.56765105792712,1.0131885302958392,12.862519506614786,50.028951666232125,0.9733902534860155,10.816005324046051,51.55183902102046,0.9854185795947281,10.404526896716577,48.58673775145271
29,50.039301191085734,36.319600387112715,0.30080880890328254,0,1.005899028686228,8.623881964652194,52.59892317648548,1.0018599378603472,7.124986826968953,46.22522658628449,0.9971950619189952,7.654590972673187,50.25703314812126,1.0471290661640476,11.36459559568637,51.02306466627145,0.995382706736537,9.838724692638168,48.828727785319565,1.0399971502892384,7.459069313615663,50.08494254819871
30,50.003424011630685,33.61142680493161,0.7149614663057418,0,1.006340127781926,7.616909308915142,50.713341679939106,1.0079015042337804,11.521884942506837,53.477673675588505,1.0216059516250873,10.018829644578533,53.28347499591387,1.0104141051104032,11.105328566326556,52.37114640063877,1.0050054836939777,8.656770163033523,52.40446003909717,0.9970243639631172,10.104021698548697,47.840780754849995
31,50.02857364901513,20.683188594142376,0.8249154007630783,0,0.9767523999744322,10.88055090695393,46.39996062059637,0.9912122257398125,7.184803278251421,48.74360135800753,0.9945669496339843,9.869436609077908,50.7063718827177,1.0021103286342607,12.47565700723343,48.74848334181559,0.9886771611578022,13.161351509901245,51.529679263628864,0.9989644219215698,12.313920849964903,51.10291079056007
32,49.96699177024833,31.146347139693315,0.2855167172775728,0,1.0478346780173289,7.872847611363756,50.12819315059201,1.0281422440486156,10.219894167989931,49.82293129644351,0.9940496011911353,12.976266011271942,49.858317338673686,0.9987518165699822,9.605486219739166,48.19521242767713,1.0235321501499401,11.40574728747304,45.28825755785461,1.0059198013369985,8.900890776298883,52.96565897797453
33,50.03166486543954,28.76329869050351,1.9125096858579866,0,0.9739714072721568,9.29569430744021,48.823352875391386,0.9859487258660308,11.193878629100507,49.04141211713081,1.0024850944659722,9.613623851800652,54.624494698282795,0.9696695308266126,12.667706771286136,49.003497524113996,0.9873748624479385,12.109826076059939,50.15071107264903,1.0273543964712055,11.374633745188543,53.49474476232505
34,50.02477704606894,20.997753781734342,0.9592041305732775,0,0.9883045640775453,11.143310925535424,50.288455439930345,1.0117325691275645,8.012443920101246,49.18478538292428,1.024508732155907,9.724686165304469,51.96231596446995,1.0043705039651687,13.56640075892003,50.757123363654294,1.0077472411412736,6.424136895715552,50.948481738491196,1.0202103734587415,9.97479392267041,46.914588064599066
35,50.01591492496332,37.09620604789071,0.07693892306978922,0,1.0260227553150316,12.104657197899344,51.521605119205404,1.0177448577814023,11.031039329332119,51.656361519831655,0.9632500423491852,6.526329000040629,48.43779091529237,0.9914280294388449,7.840447500571582,49.52098037813368,0.9909476332200613,12.981132537260748,49.26323383323108,0.9900658119479983,9.497742062307417,53.82420541695776
36,50.005330982296364,34.1483108972058,1.9433045092733368,0,0.9827663813886062,10.656714132294653,49.63023828759646,1.0171246572670483,11.754496152266103,51.2319149863191,0.9644759747732522,5.754322980263492,53.95547848601418,1.034420191094429,9.499606548791228,52.03501283270273,1.0451079038323827,8.376132897795873,51.354100444705736,0.9907362173400487,13.7324263606497,53.10143545107797
37,49.98226008005601,23.24399202805512,0.5268981942524977,0,0.9911124796472982,9.579113749705265,50.85664746670702,1.0008996141524928,11.087930373761132,49.048100531962156,0.9924257803893026,7.858519500737149,50.84037079896573,1.007369201471328,11.324107156387104,51.66440487315299,1.0015904874468564,9.232441082997202,48.41748850794145,0.9840943736139027,13.135629107207086,50.79048441102206
38,50.03698131745506,34.49504100795756,1.2539712295374517,0,0.9893265761841267,12.727031618712688,53.32924072071624,1.0242792119893962,11.798095752286194,52.696951490558355,0.9737511560026768,10.910887004328032,47.51092032394003,0.9786661286213932,7.688526029395614,52.00714804441036,0.9953399559964065,10.432898574044101,52.02801123456711,0.9950569716630003,7.897673948699282,51.25806167401778
39,50.06068100848353,31.827154941511594,1.2828892902728273,0,1.0144611684693052,11.921436936572167,47.42028822321395,0.9949874544988517,15.021435184667318,49.197895085369446,0.9825135713436454,8.264441739016142,52.74402688361638,0.9953532492072403,11.23467492128932,53.7771828418735,1.0083408621254097,10.704691774148532,51.59166851861453,1.0135853631301583,8.444783773597287,50.97022596348398
40,50.02092339442475,24.06723727901722,1.5200048577099483,0,1.022785890117027,11.872625777081788,51.226621938285014,0.9882804310722373,6.6505020979730665,51.19206297238278,0.9843110361711588,9.496283760152501,54.78750221820513,0.9817785423424427,7.833659825499077,48.125033821951746,1.0253215890279705,11.770590512015632,52.29681267875454,1.0068215961952915,9.334182522392302,49.21903312400716
41,50.04035726715219,34.47278990265229,0.15505907459534152,0,1.0119204191688358,8.50608522550137,48.74731815346176,1.0114057669352896,10.75630853062524,49.394318581747726,0.9964594175117105,11.051780994597781,52.2201891128216,0.9917156526887404,8.04370316447782,48.11458162415416,0.9748007358722158,9.253114880876039,46.67498058322094,0.9897918242039879,10.654083914067538,53.138712848880296
42,50.00739264619838,24.749226030838436,0.3569848568954941,0,0.9963726403308028,8.9472802913791,49.615291496825996,1.0216130897283389,10.095731548339275,50.666385583133945,0.9837814110923906,10.100947450037507,51.1803239904213,1.0183755785431765,10.96616051445903,52.337067572627234,1.0227802974929616,9.859360657151335,49.8908071808714,0.9946498201447259,10.774885935772168,50.35662088052936
43,50.03323845048837,23.928664673011923,1.679034634774475,0,1.0124069180367956,9.360252210249893,49.64617644957594,1.0156965582036939,6.995996296952313,49.74676295684015,1.0062111070345148,12.332315632456623,51.79106065125532,0.9824701441724576,10.535780630746691,52.5834430898543,1.0283199210875513,4.766863459562253,51.21888954269465,1.0123723212795925,9.088277502064411,51.366086698334925
44,50.0149929264744,31.904556991114696,1.3147946851264891,0,1.020117403286011,8.993382436639388,52.665940251252195,1.0423339260289184,7.052347473083501,49.08671595317975,0.9741086510972748,8.263537774746617,51.44599374613476,0.9954082724579164,10.595411938609926,51.88392886169883,0.9960543277182423,13.938198496591845,54.04731944946747,1.0068704693992916,9.223712915548253,48.91743116121471
45,50.04526503468426,38.95614588669515,0.8948079036990422,0,0.9870114548825819,7.015949581298829,48.80477063979721,1.0105243151435366,10.626896611478404,51.16415183953399,1.017702639864674,14.93116055845886,53.908563453313874,1.0066108842195105,5.426815619452406,53.31574270829914,1.0282084613315268,11.815303848583323,49.243015273559266,0.9944445353943102,11.012740843478396,48.61186825463665
46,50.04670032200068,39.24945735486891,1.3239981128899005,0,0.9789183298093004,6.848293863331459,49.30221384952512,0.9810204343313025,14.265767238939441,50.03344892825665,1.0035185414042855,11.173785628646524,50.49781052287969,1.0023167432115336,6.115860495714925,46.96160169447766,1.0048895620005858,5.303862737808333,49.475338042926396,0.9642653942597081,7.993865417549687,53.742037337060964
47,50.03009203713268,29.619801300249726,0.821314903231896,0,1.013050794570906,6.302899158251202,49.486138542108705,1.0063305315556184,10.179600141220957,48.55961212076309,1.0307781240553475,12.258598658519837,50.03648464515512,1.0042422892585223,9.348946382402513,49.84632241474681,0.973159271704277,10.569683002452585,52.02498656108089,0.9700240848894569,13.129903668500575,47.613836072878335
48,50.044740650144696,26.01804262353245,1.8251937181416227,0,0.9832786140047115,11.587876637067993,47.148378404413776,0.9842393858705697,6.102830196959371,49.712346610176084,0.9902411979887984,12.045967963428772,50.40858199247123,0.9819042044378753,10.021475276873888,49.91069093082125,0.9878405658761377,13.928117813746516,50.302753446225736,1.0089957260271416,10.966196743660719,51.853070107511776
49,50.01477937105432,20.719330499493807,0.057831437926419316,0,1.0005351477391227,8.000997559508978,50.391305677649825,0.9968221803219149,9.858148751297872,47.4027529774958,1.0290007928178548,7.628941122776389,52.168949174787265,1.010659257273512,11.238370502943773,53.97642234923916,0.9855535151157334,9.721217745065635,54.20909933463373,0.9795632734334381,11.136284786253325,52.00413226693706
50,50.05682570248314,29.657186217708215,0.5172342877145084,0,0.9721163490500501,8.189678949056376,50.91926231144384,0.9972694923885386,10.256301476970691,50.13849128358157,1.002277945927231,11.963816594629263,48.95195421738696,0.9801071441353812,6.689400705793998,51.373935138683414,1.0037667928454719,8.47718217470264,48.66220969144114,1.0200669428199682,10.361327755578028,50.69914964907272
51,50.00687637680582,35.6282764792905,1.4706987899902577,0,1.007192199680502,12.351825782991407,50.3696228919865,0.9628013024788931,9.440400541749332,53.33889250722163,1.0141769980886863,10.485679748829893,51.85109193883681,1.0058250526878307,9.775776365264258,50.960771966118834,0.996082372506836,11.872478389827085,50.62221975847069,1.0309784701782538,8.033348268371956,50.404082423531264
52,50.0077010861831,30.195359390302357,1.893118942529745,0,1.0007858856515561,9.644524517212679,51.53650771717232,1.020898294858241,11.855219650416005,49.0246123148145,0.9756243780762747,11.103883927330704,50.67855164625387,0.9777450033959909,7.879121992186986,48.72891565100846,1.0362724058943127,4.8946989237779785,50.96282065614154,1.03871093586006,7.0977581825805345,47.72375653920888
53,50.018733247438504,34.496721038079244,0.08893034527494792,0,1.0126464564742412,8.4130384222986,49.034790592516885,0.9770668410829939,8.890034789917987,52.963235668315164,1.0191169463970153,11.493839690791281,49.65012207254904,0.9954936868139348,10.219632482286373,48.37562682383633,0.9907912834591511,7.149778265251403,50.25128784951604,0.9990905571976988,13.440157930677792,47.411951705914404
54,50.01754320674245,21.520622280700245,1.6766883370209111,0,0.9883614497431061,8.736272019531167,46.74717185642933,0.9867723091421943,11.329434563528045,50.84397032558045,1.008397015730435,8.179546364000116,48.091967932682905,1.0254349308858854,10.727686053961024,50.19792771724056,1.0400971785389164,8.43912269854665,51.549639557538384,0.9971247527424805,11.153577896208848,51.152491673278355
55,50.05586680003398,25.972850369380474,0.9738346734513736,0,0.9921190042913215,11.545624558355087,51.7405593533624,1.0185820027922485,12.732624104778901,50.62997265640446,0.9847405572889693,7.069484405700033,48.22206020207132,0.9818849246916312,11.865078994050522,52.625127088613866,0.9904850829785418,9.017370468870947,51.71735523264885,0.9995925747936151,12.703211710461632,49.498387787520684
56,50.00636612807161,22.76167392456608,1.6500413097453885,0,0.9990446653852237,9.164794977431017,50.363917341158874,1.0376182711318376,8.245020292767105,44.35965170894646,0.9734285360298652,8.954543743541182,50.723681679359004,0.9561859120781313,7.747835540936794,55.389204313608346,1.0084312461392302,7.010372006636606,50.509784173596195,0.9850301350847531,13.060279814865709,47.76707401483
57,50.02846767172488,22.853378660340407,1.6777766267954395,0,1.0156876890581858,10.955979213736986,49.73448273992391,0.997448728773957,7.609834447436459,48.08847916684095,1.0118738118509518,13.238267816329776,52.733739659015086,1.0223886540693599,6.181926705719643,47.329508542611585,0.9886142048766572,11.040285718853712,51.31629058176112,0.9908131665645694,10.64639067932384,49.55506837587679
58,50.046662394340025,21.923669926291105,0.31451894250920964,0,1.034614629974205,9.285386447090872,49.82771314313603,0.9532071741238267,10.927058476258823,46.79876414624333,0.9799628958836393,12.816828354091488,51.17569233091834,1.009042697488639,3.8973644553067217,48.011223286300776,0.9890803798040808,12.717022610876562,53.115568899759026,1.003210458059339,7.7520877913985995,51.54936238328045
59,49.97885723956959,23.306114320088138,0.0505900619454589,0,1.0015835190071558,13.397828957433278,49.437687664637394,1.019586204138374,8.846875987406024,49.962178036746515,0.9981638310431081,8.31511404775467,53.25654102851185,0.9860270404819537,7.392143156977687,49.658906574803254,0.9796168067788708,7.878220074943622,51.69359702909684,1.0422612222305387,15.603176223721693,50.97674362348782
60,50.025189924229785,37.573434592886535,1.0306779637253747,0,0.9543406544111745,7.663185801212975,50.05103555112264,0.9884657851953627,9.594164417368713,52.10638882928827,0.9891140787592885,10.51960368270852,52.4135926301382,0.9916038651195799,9.613534193828317,50.7769721219127,1.0017383765638141,10.229915320034348,52.643384755756955,0.9840425407779663,8.462953359130314,49.584908620959204
61,50.03118688653492,22.377801964225398,1.0487887202499464,0,1.024236914075761,13.895702943631639,52.011501513343674,0.9994636342142115,11.548133026826864,49.523207712267244,1.0068092369378263,8.695782375431033,51.02827744635848,0.998086840884613,8.885593696206804,51.169597629580956,0.9872374778377674,10.11934129878734,50.578634198545636,1.020423932110099,7.9700245056465215,48.70125626984894
62,50.04271011561739,38.836602867676746,0.12761599237480703,0,1.0111226987057862,10.43749563148145,50.01401695858449,0.9738931015074951,8.734078427736655,49.02614525186037,1.0012810487749804,9.6974362674759,50.68248782531537,1.026959238991981,7.16549173664566,49.0091600098902,1.0185223344194005,9.947284669500206,54.79844690059171,0.9756793439317726,7.713634870128876,50.3462343646758
63,50.058057245029026,26.006163207515026,1.6492546098420973,0,0.964046235647712,8.06717592879496,52.63664637726207,0.9497083493431868,10.385907223161823,50.00323108695738,1.0017948272950927,11.034624857671824,45.610304810671316,0.9681771357358229,12.277750816015695,52.07737817340854,0.968491190276157,6.642319408344162,51.09370562945962,1.0229676085628596,9.524454649099127,50.14084666147794
64,50.025634875239824,22.419893547584856,0.4151460030748726,0,0.9851734076931953,10.067319685034054,50.858725173429704,0.9924905473354113,12.085539361276673,47.67346452600141,1.0022331889037477,7.294984674141405,50.88377467582124,1.0144030741065473,7.334604371885419,50.11248800641186,1.017816638009327,9.152020645829671,50.34475172086423,0.9961711742701306,8.368061177347876,49.29149563287032
65,50.03356786473877,36.20490776305836,0.6597047805637863,0,1.0033269338104605,9.271007085975407,53.241273549734075,0.9762868488586748,9.913398070683002,47.334570249510996,1.0388773529523954,10.781708194037655,50.692926809632034,0.990031343384894,14.941048355671281,51.104664125933546,1.014113423515995,10.61856335800159,50.49308157029925,1.0191501593319936,10.28682492945328,53.64249996360536
66,50.01162561091364,26.512981055693263,0.7230342886259251,0,1.0215661140665984,9.619671071573686,49.23859908319735,0.9817110402699785,10.827367773501622,51.16259119061539,1.0005175015813235,7.897097180550876,49.20296360319573,0.9676563543820079,8.009577707383421,53.772123597211305,1.0032652416732992,12.532260728701974,48.6335793370219,1.009024249067269,11.237809204733184,48.85659577698905
67,50.055817329950976,27.278055058660108,1.7225916353828428,0,0.9703812962533799,10.713316444957208,50.51244033462575,0.9745460737286399,9.587771452270294,49.14163769824398,0.9974407995959303,9.443759119232219,51.48885512312792,1.0020668010888414,8.263556008443746,52.14471453631449,1.0096413264323896,11.85235509851266,52.62891525042825,1.0119092932888918,9.757804274435713,50.766647474158994
68,50.069303023240046,24.856749370921474,0.93225085300864,0,1.0017944867142738,9.52007139271073,47.82963099296283,1.0043176465025294,11.056301321451345,49.70869752921717,0.9946111078075068,11.890851492836017,52.520001498125346,0.993007695802923,9.37892708229685,43.5095823600453,0.978460524189953,14.173625831065069,48.02430884034839,1.0251235187777765,7.459072457348666,50.8030069062527
69,50.043792881688546,22.660807602942885,0.03272552883259361,0,1.016193827561508,13.97679729543181,50.53764982725304,0.9906199713542415,11.666943999312048,52.06478256466531,0.9936995006835557,6.559462231164412,54.397434258275766,0.9900049036252015,13.297330802333391,49.22732783214369,1.0235946814845878,10.362816530691367,48.97162755136909,1.0295019613250462,12.110274720069,53.62350168013804
70,50.02236837263807,22.684026980932355,0.21938824676952806,0,1.0270274434422,10.057864927096567,52.17441801772628,0.9923414588716654,11.614674554708966,50.52436407790804,1.0043194452836883,10.929506586289074,46.69373850180869,1.02010977455179,12.357348301347894,48.84187806218833,0.9940559508687522,9.274844881753843,52.19247939016978,0.9944222117001361,9.11614331544813,47.979922607239644
71,50.021084526119125,31.85568281174981,1.8359724953501588,0,1.0069162012186192,9.500782425674096,52.96836060852421,1.0143129638732922,8.529650172895845,47.332016082313885,0.999560554760275,7.170306040962917,51.78493657634035,1.0178435133330346,12.237633296355096,47.98464958007994,0.9836747978654209,11.622457569452529,48.49435868207542,1.0063287730609345,11.15328510280505,50.315080864109106
72,49.99615396810794,26.337761356782373,1.0034340463934226,0,1.0083735595768104,8.33189164436206,48.29620784428019,0.9921071523676158,10.983840708918859,47.30371005786462,0.9908166042124357,8.2523493645259,47.14508773322315,0.9660507999052218,11.982897095568969,51.01238798635986,0.9979451451092013,14.44611859027417,52.675616203156515,0.976575136453876,7.051300342954274,48.070476890675515
73,50.033684075867406,32.97706968393077,0.45217222532342816,0,0.9899443277406906,8.471602847553893,49.28689817615028,1.0257407784744057,9.83224057780352,49.57438400182662,0.9831138330940427,9.299068257599124,55.158377645162325,0.9945636683404763,10.35256430504539,48.059624106522406,1.0102197998807916,13.915125039294853,50.500160843299994,1.0106965227547466,10.606049258569357,53.674304547627294
74,50.01825250107101,28.679124459044978,1.7948842620571435,0,0.9849252861326454,11.905219237337917,51.341503127831096,1.027185823397234,10.725832376419032,48.41421520609589,1.0127225906444388,13.546101932974427,50.967035700538005,0.9831195082079217,11.216388993089133,49.39334527445842,1.0105573479496717,10.347826720415044,48.75645883394885,1.0214560565915884,10.30658575064493,52.19789530911607
75,50.01945943032099,28.589766695486386,1.702736710089584,0,1.0123066651257695,9.451365695710223,51.79504242872063,0.9492927863159342,6.107888494413348,46.76258790252581,1.010763415352831,12.717889770548672,51.500378956309,0.9767414016834501,13.834944022510705,52.264364858753126,0.9918877553238388,9.890493012467214,57.202375677417784,0.984966300297952,10.551953995078225,47.77549894205055
