time,frequency,packet_delay,packet_loss,attack_label,Bus1_V,Bus1_I,Bus1_P,Bus2_V,Bus2_I,Bus2_P,Bus3_V,Bus3_I,Bus3_P,Bus4_V,Bus4_I,Bus4_P,Bus5_V,Bus5_I,Bus5_P,Bus6_V,Bus6_I,Bus6_P
25,50.017856439153654,23.68838728531786,0.6250391243734326,0.0,1.0272390395256463,10.816558112300983,50.737727061163554,1.0031289942057933,10.77234088650165,54.64153602462201,0.9766270795139688,12.101303887140581,51.44845749370075,1.0138252311320302,9.859306481125573,52.34035574516542,0.9951524852369935,9.460885536884987,53.80056988714787,1.033385402314843,10.801834957259368,49.26149905004242
26,50.01130839778057,33.552436216120356,1.1184199130622368,0.0,0.9827356132812789,5.654630168737305,49.50127412284116,0.988237917530622,7.497376653435084,43.976918410114436,0.9709004972200213,10.659752103945548,51.215288223890546,1.0095051112749243,8.461241656865175,49.646921932398286,0.9484246416672939,9.774790190112414,51.14705208137423,0.9760600275291007,12.21332249743225,48.253424868565396
27,50.00276910412458,30.56928064663432,0.2803448837785478,0.0,1.016818246268918,8.841009872408046,47.200253729693266,1.0226518515195848,11.893239957153112,50.33878495684051,1.0465387613919748,9.13704739205767,51.63220876063762,1.003211019425482,10.41711481367861,48.488277673484404,0.9818133065532525,11.359362809837574,50.79382948354932,0.9711821216365417,12.013016574823162,50.32551882914015
28,50.00664405064033,26.022602602888828,1.196330197614754,0.0,0.9954963580386315,12.253251851235648,49.510473995423965,1.0140901472079002,5.143447272888743,50.397832871953405,1.0190535736628261,9.611128478824623,53.939919357011895,1.0219793587664938,6.917444316321757,53.30521484021609,1.0077962573726242,12.150657663752611,51.449596096804015,1.030727556767776,12.12382732552436,53.34448847993854
29,50.020069570066426,24.657705456361548,1.051857342527675,0.0,1.0072772749580998,11.843812009760153,51.04606689917808,1.0024440264023382,6.918922927030792,47.82175011258184,1.0249406545336441,10.123584536876098,47.081142750712075,0.9977497736271055,10.818659248211798,51.18208519119406,1.0088240760383738,7.777702783807381,51.05917060249229,1.0031855552558429,9.884181787093985,50.47157530917167
30,50.02517480423225,27.471136714023732,1.305415602828677,0.0,0.9871022093066637,9.68437523101246,45.60053743244509,0.991753620899514,5.772774394396531,49.754104183439715,1.004534897112486,11.759782473872201,53.304640845171285,0.9883071239805878,11.89277849928668,51.23447134843936,1.0342906507608751,9.952730645265834,51.15956692708809,0.9940442284091343,11.424564876094026,47.322178360294686
31,50.00318403903922,20.267885333992954,0.1351671002129864,0.0,1.0034823508860735,11.145429819536028,51.09281395170011,0.9957033954028025,8.96058390659934,52.478899828096395,1.046010472340052,8.274364517239444,50.67600550093375,0.9843148116817562,12.196079303057656,52.23370309436546,0.9877679339036477,10.831780537126896,51.897302663142526,1.0058631208740856,13.232168762505657,51.34248662789165
32,50.00644089840191,34.90415865155632,0.9591794237914557,0.0,1.0195395112752934,7.171737583731359,52.03036454647379,1.0039397024567522,9.430144645770635,50.667232071995116,1.0092616484147086,7.494059589102023,51.31645778102044,0.988243331419437,12.54129242403538,52.734966356847345,1.001289546628929,3.862160608898553,52.733040214241065,1.0101771229543397,11.84829970421266,52.296297681960915
33,50.00621370987039,28.60168958022591,0.48807372456762343,0.0,0.9752961382524369,13.294857937347386,50.74877058051624,0.9922394171963865,11.447853801593693,48.25732885514809,0.9846392664041547,9.324904479351936,50.6775091604194,0.9922680323382667,8.483710440376637,52.07298645088633,1.0067090543083523,14.292197429770928,51.66125933594391,0.9894786755951722,8.814708187695292,47.63738599942012
34,50.03560423764167,29.245184641115273,1.3332561996079924,0.0,1.013087035508822,11.874495285185047,50.64569123807928,1.029888357983192,10.072227033102925,50.1205015602433,0.9964223575566332,10.431460551450934,54.352908276459445,0.9983991073833153,10.562424494993301,48.69337050803907,1.023489633590154,12.675010624709532,48.26500224174744,0.9855619934568872,12.49101635295689,48.118189086562666
35,50.01775396168227,22.648136576615595,0.18167935110138234,0.0,1.0060069925549304,6.735867986175931,52.59453365645559,0.9843631923724666,11.67803617510975,50.88888778011486,0.9964831913881531,6.467269549007414,51.032606480890976,1.0082093400266614,11.298660912834654,50.90206515606246,0.9961829462535629,7.620151195456833,49.74453840928002,1.0146537120816048,10.382336688722136,51.918873354460395
36,50.01784485952365,24.933943120499144,0.2947881594265356,0.0,1.0151442732332385,7.855188565416459,51.35228549428614,1.0231200620269163,13.234490034548678,51.77330294302001,1.03293402501222,9.620403881254749,49.337167187550094,0.9919027821456652,10.732988585927302,49.47298419919716,0.9967405458533722,9.003403176280335,49.390894783639666,0.9928344187724587,10.622950908141712,51.047445125671885
37,50.01814933110961,25.362035948860225,1.3854581430074462,0.0,1.0269522415576502,11.891650534079696,52.785303287602936,1.0026834126505835,7.366851754139184,48.40433810225337,1.007292400919082,10.28634761293348,48.987322709780244,0.9636449230102062,10.093947085927034,50.88535592746483,1.0114020719014283,10.500693742726343,49.5495488956979,0.9759904808208367,10.81098418221923,48.802026511282854
38,50.01051620489538,32.98448368100114,0.17623306291270313,0.0,0.9875961764549298,7.842565896087544,49.50513700168338,1.0018892469118847,15.083109897980012,49.71342500146295,1.0058197102741524,5.938728506743273,50.96544357461234,0.9901269403088522,9.251592455777013,47.777680907979715,0.98057597524467,8.008184013769537,51.7157881449404,0.9891389608285394,10.453013706903894,53.87433454785601
39,50.01988899673656,23.40079797428737,1.405656092354336,0.0,1.0219380078987237,8.161811756557979,51.890289576135935,0.9993311514874352,13.222820313945432,50.438501888327664,1.0217324744797514,10.130990263823692,48.732463746910774,0.9644405304431569,11.333130096384187,50.69665576657116,1.0337302409432665,9.610933942157427,53.14402380522375,0.9961963329475858,10.419459209304833,50.34927545110299
40,50.01029162555619,22.091859499125267,1.0062945616898382,0.0,1.0177071040624943,10.98172183307392,52.22441433886779,0.9891062929871524,11.927987789478522,47.60775567188138,1.0127083259898642,9.085258347681666,48.733122053859496,1.0062628298126908,11.603666655940938,49.50556939242448,0.9955633251380551,11.889584783909552,52.04549717387582,0.9794803745068048,14.00338394483984,49.30776908986913
41,50.013049855372124,23.612453321139107,0.7845511625308446,0.0,1.029892526947408,10.24232283779585,51.19133604115049,0.9917933888662098,6.976176697846243,49.30249474556239,1.0086654812363463,10.0399958876631,49.986168606319275,1.0269199856727895,11.334046446644669,51.08557850707231,1.0238120080180753,12.835386147248178,51.66489600464887,0.999199971595204,13.755293911571586,52.35591947167717
42,50.014778559528736,37.43774186743244,1.071912766227132,0.0,0.9770451800768436,6.848413938384106,51.37662166503015,1.0029907617852878,10.232533704095161,52.1140355897802,1.0160729284369614,8.340550698366707,51.22591144080617,1.0098888089107247,12.207317945138684,48.97418777583211,1.0059098141821308,10.510891512710252,52.1336054423904,0.9999516322278129,13.459754789144789,52.414214146300566
43,50.0236232630327,34.88319860674776,0.7623321976344164,0.0,0.9665047099967722,10.459694625029808,48.776478860812794,0.9929791785447555,10.300987315403082,50.09407049823741,1.0362815922491502,10.898987893988929,51.10214259445197,1.0017465582413394,11.112412527607908,47.33617325520874,1.005916756610055,13.10149769210112,51.714172236154305,1.0214567243484516,7.332017602474511,48.48835410836861
44,50.020293416895726,20.019542959370156,0.3184938880303443,0.0,0.9874799697727626,10.487273725771871,49.40683640434125,1.013879760145008,14.078787559697052,50.2572941254102,0.9979459273527387,11.27424591825182,50.197265560965334,1.0099650759918037,9.936711119361442,47.10683898768577,0.9973467074333681,9.536624809343794,51.77994219182102,0.9982445450120883,8.542619226913205,48.75855950812501
45,50.01643909153203,25.26967505004336,1.605667295453288,0.0,0.9722955204653825,12.047689322685347,52.57299751235326,1.028527485903683,6.904289742876351,56.32879124100406,0.9870421808313136,7.788783851569377,52.49826895270865,0.990561222628433,7.4092037680396965,47.546742972870234,0.9805206343477324,9.042127495248325,53.73300611548867,0.9539633902783909,11.710294259151798,54.91426888120615
46,50.02684640327427,29.548413883027514,1.3968100448769212,0.0,0.9864698064087243,9.704542647960192,52.34109774521718,1.0092256786970717,9.304806497367812,49.124092442406024,0.9828653776291252,8.777813258815176,54.81403344235559,1.0171881259307525,10.956931147636864,48.321557838008005,1.001947514389197,10.798747411332176,49.407635301982936,1.0066616278685363,14.72637652795555,51.51142085138515
47,50.04064514693511,23.230943396209696,1.5719920838073722,0.0,1.0001945179752154,7.222351418193719,49.31013141137015,0.9735389272685951,13.224154379666953,45.74605310612411,1.0200295705946814,10.579477608058284,47.519350429080355,1.025499572384802,10.464292803165181,49.161856156173215,1.025387282057838,9.003683787722716,52.34608839109592,1.018997973302807,11.992920320274568,49.257400000700294
48,50.01257881604269,32.5348497384664,0.1866869568486489,0.0,1.0028623218660595,8.515672069393098,52.621100275264844,1.0199023158901412,4.224602154647215,53.03226509767617,0.994728582110674,6.139652598598684,50.50008870020837,0.9787233616242232,9.814940861952646,50.50166935126677,0.9860711677885835,12.237950081198976,52.66518416260315,1.0078017619641355,10.257112426397574,50.91186512435479
49,49.989789034223534,21.507039099561705,0.3419176145261056,0.0,1.0348602327009047,9.098893369221287,55.004030335803456,1.0140346630831742,9.676990139276402,52.36613054084241,0.9826647840020659,8.884701665219518,49.92330770503157,0.9897738932802261,7.394555350759356,53.6271707749896,0.9665624751379363,12.712064330979663,51.52314788018617,1.0019059558144516,5.3187586449393836,51.08747067975918
50,50.01366233896857,31.793192322849364,0.517970417584722,0.0,0.9911233884990301,9.538056396074605,50.48838989102164,0.9864756601564452,13.248650669575202,52.60740584638291,0.998706346942505,9.824466661378127,52.46165049747333,0.9631768032142259,7.624120878026915,50.77660602023132,0.9695063826531337,14.35132620456715,53.736396413733,1.0030718063576358,8.600647159654898,50.62300224235125
51,50.0431673068154,35.148426756947345,1.5114455708894645,0.0,1.01459107635461,7.475087027503424,49.736957519718835,1.0186181969171324,8.129100961418665,49.47008849107457,0.986376658489522,7.846908611654548,50.186612311680236,1.0072348726250806,11.65644792890617,49.572939947869756,0.9977612835723781,10.36827214827301,49.59795316380676,1.0126432533070748,11.190072773912506,52.86286189738649
52,50.01706156333336,38.495779384098796,0.8250340714542184,0.0,1.0354377058309314,10.824741891289314,50.84616179068088,1.0258234822825263,10.915272210406618,51.41791920096526,0.9894761633654799,7.898644769140407,45.37768723127611,0.9867264568730365,10.512709159441274,49.12274154561103,0.9706082043289567,4.75452694807716,50.77104548946171,0.9679334205229378,8.173694605158184,54.21160750602309
53,50.02233632715009,35.3541993671209,1.049438456217116,0.0,1.0162516613447123,8.234979417931998,51.6963515532697,0.9825908505869485,10.737815032191472,50.44563208194584,1.0199949126176309,12.772531776781243,50.70012810972529,1.0021902823431788,13.180066001974788,49.697643587057776,0.9527203335853395,10.524388119596427,48.41201862144265,0.9850814382667057,12.291548669734443,51.443728904957844
54,50.00577100001297,39.14434755441346,1.3307455444289034,0.0,1.019467465555711,11.259313499061665,50.66217960662137,0.9928411058784032,8.65144117975115,47.13013806542063,0.9433443245922649,11.930728004069435,52.988581263817046,1.0188680761661215,9.347798597250048,48.216124720859305,1.016170054364345,11.304308655226473,49.6780831640919,1.0038914345674352,11.042216749595879,52.27406621330558
55,50.02317314381912,23.715698642669473,0.6192285352850135,0.0,0.9716277242004724,9.593843377236908,49.399121422178055,1.00395812761118,12.425234628372463,47.776894494726854,0.9879331674901876,9.591646067471839,50.66808533586997,1.0098864041605717,9.97625530687017,49.60916914721355,1.0191834081308204,8.4876845087402,50.08805949472145,1.0008126882535007,9.559333234447742,51.383403487238844
56,50.03135366996018,24.54257940241736,1.8690818906108082,0.0,0.9840216331099826,10.72457314564511,47.395336218394775,0.9555927096517943,10.43902457605255,49.64336994899227,0.985960860468811,11.064661885275896,47.118417867090784,1.0046748259657283,6.977226190555683,51.70807052470459,0.9924532702218407,8.709870011854326,51.892728528575944,1.0219339025841798,11.559566918893443,49.3584700695531
57,50.006340786947334,34.184565145473414,0.9815199670958146,0.0,0.9970043786578495,10.995666657986131,51.47579966977859,0.9836876219324029,9.034069817780336,49.65829690615859,1.014439929886026,7.055263940444435,52.112809735428264,0.9856593852603523,8.616478634823569,50.56282342840746,1.0308107105450321,8.443261698262464,50.70093229897806,1.0233797434074599,9.063578348393765,49.55341837138809
58,50.03813588637552,20.75434364906054,1.1005898975946498,0.0,1.009047491114881,8.015020963131299,51.46719003377402,1.0126549987606788,12.727096987990448,47.7457883100329,0.9820608803295229,12.71246118452854,48.82978902473478,0.9809362790826289,11.565884789127027,50.2659732998029,1.0225391330612807,12.678308155718051,51.25747020443551,0.9894586558588463,8.023316173127004,51.90404703154452
59,50.019737397902155,33.08181869948811,0.9377724472361928,0.0,0.994500818729323,8.872686578287642,49.335083121923255,1.0106545156985374,9.946154609760436,51.70817702051237,1.009725632010754,8.580481762273513,52.707858127563135,1.0145091372796455,8.197307417059594,44.903895272846526,1.023686624515517,9.562399455812583,51.16808478166314,0.989402279404809,9.243158522390859,53.227279734138065
60,50.02957575471895,30.120337093126672,0.11713659721776559,0.0,1.0219448735244046,6.803332596807355,50.421951542136085,0.9777779029484522,10.762494605262695,50.14992547155871,1.0049722462709179,11.471197428513033,48.215104153707266,1.0017652343708252,10.689984261914267,53.329685073138705,1.020677730750208,9.24590476287258,51.87962328700739,0.9534547398703188,5.864290351218046,52.351039409094554
61,50.02086166929283,24.905716325095085,1.4883347114656156,0.0,0.9802796299776358,10.914397447765241,51.49709593558882,0.9854783940472602,10.152631610183182,51.712024639346055,1.0262379226455356,8.598712414689137,51.775209976941795,1.041564826789413,8.613317548024538,50.48384749337844,1.0136227631137527,5.911137568265893,47.71950929320775,1.0386973989254171,10.922091452312904,50.03727142692429
62,50.02756775562593,21.786091382374067,0.928943846854098,0.0,1.0340888701486055,11.548204519363932,48.35076322431987,1.0028770855874118,13.030324477812925,51.69671411823241,1.0365094749375736,11.367890428680122,53.751896922215295,1.0088216297489108,9.567613517235957,50.258289658522145,0.9807834754764173,11.5541052455305,48.607265251875624,1.018161648536926,9.866351611769383,50.82275803379506
63,50.01524646372091,37.89078787250874,1.2515429370328333,0.0,0.9882104649768347,6.14005339782536,50.71112400301006,1.023358454279173,9.757799073512341,47.49432122044472,0.9969225937457509,10.627210504353323,48.989399312190415,0.974615291596594,12.66661507725175,52.72483569143511,1.00668484101157,8.412311134575813,50.80552041684081,1.0002723597221086,9.501982153073296,46.78932045763581
64,50.03524601178516,23.64708433476579,1.8754448497410494,0.0,1.0053457701949375,8.619668969494448,53.12501014385978,1.0059493683587895,6.399476325809648,48.4298459679569,1.0105718767989158,11.380378365264615,52.12403827434954,1.0156973956353263,11.746510471927866,54.33514907926854,0.976931881282856,8.440481497301631,50.34424366423624,1.057918448737748,10.54187654519174,52.71573462651808
65,50.02051603643043,24.559388206305726,0.7683430843368817,0.0,1.0468252957075517,10.249339282529414,49.66143339404059,1.001224980930713,11.236962493017305,52.45650850520372,1.0088297248088784,10.242084894147869,49.4940349135523,1.0089372814080224,10.786437421763438,51.26844772265227,0.9982438225214332,15.210813419144152,50.60919676371468,0.9926455181827295,9.954399939117986,52.52648367187361
66,50.03534726213275,27.86781556972583,0.36245643570233965,0.0,0.9872151180170621,10.630781172358502,48.58617449504732,0.9869317102426421,9.89978974440206,50.07332054752044,0.9963112855921914,10.857059655761846,48.03992056009778,1.0020138082507426,10.300967459711703,49.494948590128686,1.001928674642669,6.311170830179066,51.217717062325455,1.0138089796593146,9.160687545270214,53.19285130641534
67,50.027534044201225,20.938339010334285,1.9130282278170232,0.0,0.9927618104581291,9.101528561130223,48.80433453112349,0.9987321773312604,8.587228369833749,51.49940643767493,0.9871915609695242,8.255593141627681,50.37928687567121,0.956054348380983,10.629450375727238,51.083260222074635,1.0086862737184308,9.12690695371029,49.764653550242066,1.0001846442509763,10.85341237171271,49.99261874134625
68,50.02653597512362,29.06483223148436,0.9839888472084286,0.0,0.9906377540522479,9.7680291170628,52.58701368034776,0.9897118471276006,12.810793701483187,53.19239220654806,0.9907397165224482,11.71577947834214,49.572690563298856,1.0298971631681406,13.709694373284979,48.83268067842316,1.032148216223341,11.954518923922897,48.60499889307391,0.9989151898314774,9.524490396175086,54.57408378548434
69,50.018784693510426,32.290579291331795,0.762593564370591,0.0,0.9828502947236402,5.9446054304881635,49.265791603178904,1.0221968048114551,7.980088690950732,50.12565209716887,1.0230143967367782,10.258188070849522,53.09741554492525,1.0002999721133443,11.170911203405236,50.835501176075546,1.0022186160211997,11.041556972584257,46.42995278987645,0.9961570192636682,10.48906307712707,49.41463367780702
70,50.03381405588649,24.077370650901823,1.3768840742796085,0.0,0.9899308163054643,11.946700161258285,50.44101266799429,1.0021767621511104,9.543233056307653,50.916692977254755,0.9992134857173596,9.154331101486267,50.84608963869009,0.9924729818116973,9.489789857964707,49.17124103705045,1.0490903371389624,8.912736374777058,52.33143538272021,1.003424318427222,9.436324967525026,52.84889821753973
71,50.0256081370241,27.605220655568445,0.3735458100576494,0.0,0.9927525309055322,9.804743353673066,50.541457762793335,0.9644983334599524,11.506844161814039,46.77326311734488,1.0276825365108224,9.91871443866312,52.347636556135235,0.9731766034716901,7.674590896665089,48.63499456992014,1.010652338240633,6.2307401065336,53.521233402638615,0.9925172566317119,8.432131934171984,52.536641441190476
72,50.04651864620724,34.54382823140859,1.80097008983663,0.0,0.9937091060195489,7.794757448960448,50.494462350188286,0.9955726881525792,10.791780143307097,52.62076013663566,0.9905238780634852,6.943712715600544,48.53021958795238,1.0175079665275313,8.004229252677575,51.89824038303971,1.0274734519769961,13.161451124099827,47.50296797857429,0.9933159706521033,11.00684208572924,54.3250069781396
73,50.03619890188083,24.8749335627907,1.7946048324123804,0.0,0.9621769052073254,11.759524596246916,50.67551483337293,1.0371169529941102,8.596239478846787,48.22161091966102,0.9965195976415593,8.948130492293227,49.401391235582636,0.9908184299576438,8.03046415397403,51.96317998069024,0.9989820285525738,11.908306575531478,52.64101574743132,1.013410386717915,10.841143298087221,51.20552363256722
74,50.036055307526645,39.42029899343876,0.18413440909823509,0.0,0.9605218114948997,8.761072540511137,53.066323503266325,0.9923697673015733,9.439298494836528,51.032904190679986,1.0164329861747732,10.106644147046023,53.45853305263436,0.9926887518539929,10.077293404814867,49.08325335696299,0.9506499326883886,11.884239757035024,49.93935891768345,0.9740725107617677,9.586348655507816,51.43770253320916
75,50.03664924152329,32.54140365719277,0.36621839236436093,0.0,0.9490268074435668,6.368463958285204,52.56272343145955,0.9897792542029439,8.999313574714535,46.933032733750984,0.9707086783842427,7.926363494449741,51.69128825217399,1.0078504803399784,9.494558775846226,53.04223022017181,0.9898728129014076,14.937575656289322,50.580549282996955,0.9949880814524752,10.518103594857699,48.53073415381553
